año,secretaria,nombreestablecimiento,zona,direccion,telefono,nombre_Rector,tipo_Establecimiento,etnias,sector,genero,niveles,jornadas,caracter,especialidad,grados,modelos_Educativos,capacidades_Excepcionales,discapacidades,idiomas,numero_de_Sedes,estado,prestador_de_Servicio,propiedad_Planta_Fisica,resguardo,matricula_Contratada,calendario,internado,estrato_Socio_Economico,correo_Electronico
2016,BOGOTA,COL CANDELARIA LA NVA                                                                               ,URBANA,KR 27 64 B 03 SUR,7188668,PABLO ARTURO YOSA REY,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,,"-2,-1,0,1,2,3,4,5,6,7,8",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colcandenueva@hotmail.com -- colcanu@yahoo.es
2016,BOGOTA,LIC PSICOPEDAG PRIMAVERA MAGICA                                                                     ,URBANA,DG 4 A 42 50,4070143 / 8135421,CLAUDIA URREGO,CENTRO EDUCATIVO,,,,PREESCOLAR,MAÑANA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COLEGIO FANNY MIKEY (IED),URBANA,KR 18 70 A 05 SUR,7321136/7921136/7921159,MARCELA BENITEZ MENDIVELSO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,
2016,BOGOTA,COL PSICOPEDAG PROCESOS CREATIVOS                                                                   ,URBANA,DG 51 A SUR 25 47,2705292,MARÍA LUCÍA TOVAR BURGOS,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,dianapatricia3402@yahoo.es
2016,BOGOTA,GIMNASIO INFANTIL BILINGUE BRONNY TAIT,URBANA,KR 47 95 47,6011530 -- 3112332542,BERNANRDA MARTINEZ GRAJALES,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,secretariabronny@mijardininfantil.edu.co
2016,BOGOTA,JARD INF MI SALON DE CLASE                                                                          ,URBANA,CR. 16A NO.21-35,3340654,ROSA TULIA MOLANO MENDOZA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",MAÑANA,,,"-2,-1,0,1,2,3,4",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,GIMNASIO PEDAGOGICO MARIA MONTESSORY,URBANA,KR 114 A 152 B 67,6026204,VERUSKA TATIANA CORTES CASTILLO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5,6,7,8,9",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimnasio.montessory@gmail.com
2016,BOGOTA,LIC SAN JOSE ORIENTAL                                                                               ,URBANA,CL 41 A SUR 12 A 75 ESTE,3624663,ALVARO CASTILLO BARRIOS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,COMERCIAL,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceosanjose74@hotmail.com
2016,BOGOTA,GIMN EL CARRUSEL DE LA ENSEÑANZA                                                                    ,URBANA,CR. 63 NO.71-26,2257052,ORFANERY ZORRO RINCON,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",MAÑANA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,GIMN MODERNO HERMANN MULLER (ANTES  LIC PEDAG LAS TRAVESURAS DE PATTY)                              ,URBANA,CLL. 74A NO.94-90,4360141,NYDIA PATRICIA FORERO OLAYA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,travesurasdepatty@hotmail.com                     
2016,BOGOTA,LIC MODERNO SANTA EMILIA                                                                            ,URBANA,KR 32 B 1 13,2476502,JOSE GUILLERMO VARGAS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colmse@hotmail.com
2016,BOGOTA,COLEGIO BRAZUELOS (IED),URBANA,CL 104 SUR 1 B 08,7671623,JUAN CARLOS CORTES ACOSTA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,,"-2,-1,0,1,2,3,4,5,6,7,8,9",EDUCACIÓN TRADICIONAL,,"SV-BAJA VISIÓN,DI-COGNITIVO",,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,cedbrazuelos5@redp.edu.co
2016,BOGOTA,INST BOGOTA CENTRO                                                                                  ,URBANA,CL 6 B 3 A 28,2464378,MARIA ALICIA RUIZ DE TORRES,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,bogotacentro@hotmail.com -- institutobogotacentro@hotmail.com
2016,BOGOTA,FUNDACIÓN EDUCATIVA PARA EL DESARROLLO INTEGRAL - FEDI,URBANA,CL 69 BSUR 91 94,7380655 -- 3103271951,JIMMY ORTIZ JIMENEZ,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA",,,"21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,fundacionfedi@gmail.com
2016,BOGOTA,GIMN FELIX (GIMN SABER DEL NILO)                                                                    ,URBANA,CL 63 A 105 G 33,4355245,NOHORA ISABEL CASALLAS VARGAS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,gimnasiofelix286@hotmail.com
2016,BOGOTA,JARD INF MISTRAL                                                                                    ,URBANA,CL 65 A 77 B 33,4343536,GLADYS MARÍA ZABALETA VILLALOBOS,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jardin.mistral@hotmail.com
2016,BOGOTA,COL NUEVA GRANADA                                                                                   ,URBANA,KR 2 ESTE 70 20,2123511 -- 3599355,ERIC HABEGGER,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,FEDERACIONES,FEDERACIONES,NO APLICA,NO,B,,,sngrana@coll.telecom.com.co
2016,BOGOTA,COL PAE (PROCESO ALTERNATIVO EDUCATIVO)                                                             ,URBANA,KR 107 BIS 70 B 08,4358740 / 4339838,BETTY JOSEFINA ROA HERRERA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,HIPOACUSIA O BAJA AUDICIÓN",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,SI,A,,,colpae@yahoo.com
2016,BOGOTA,LIC LORENZO GRACIAN                                                                                 ,URBANA,KR 15 A BIS 31 F 23 SUR,2789568,ALCIRA CHAPARRO FONSECA,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceolorenzogracian77@hotmail.com
2016,BOGOTA,COL RAFAEL MARIA CARRASQUILLA                                                                       ,URBANA,KR 3 A 48 T 02 SUR,7711930,MARIA MYRIAM NOVOA AGUALIMPIA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,colrafa@gmail.com
2016,BOGOTA,COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO  (IED),URBANA,IND TR. 41 NO.95-51,2367748 / 2367766 /,MARCO AURELIO VARGAS MORALES,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,"COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,,4,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,intdidomingofausti12@redp.edu.co
2016,BOGOTA,COLEGIO SAN FRANCISCO (IED),URBANA,KR 22 64 29 SUR,7178689,CESAR ALBERTO LOPEZ MALAGON,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,MEDIA,BÁSICA PRIMARIA","MAÑANA,TARDE",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,18,99","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,HIPOACUSIA O BAJA AUDICIÓN,,3,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,coldisanfrancisco19@redp.edu.co
2016,BOGOTA,JARD INF PAOLA ISABEL                                                                               ,URBANA,KR 2 10 60 SUR,2897541,MARIA CONSUELO MENDEZ PEÑA,CENTRO EDUCATIVO,,,,PREESCOLAR,MAÑANA,,,-3,EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jipais@hotmail.com
2016,BOGOTA,INST TEC CIAL MARMATOS (INST MODERNO BOSA)                                                          ,URBANA,KR 78 C 73 B 36 SUR,7806174,CARMEN LUCIA SALINAS PAEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"DI-COGNITIVO,PARALISIS CEREBRAL,SÍNDROME DE DOWN,MÚLTIPLE DISCAPACIDAD",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,marbosa1@yahoo.es
2016,BOGOTA,FUND EDUC ANA RESTREPO DEL CORRAL                                                                   ,URBANA,CL 130 1 10 ESTE,2584802 -- 2162437,LUIS EDUARDO PINEDA GONZALEZ,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,OTRO,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,FUNDACION O CORPORACIONES,FUNDACION O CORPORACIONES,NO APLICA,NO,A,,,secretaria@fundacionanarestrepo.edu.co
2016,BOGOTA,COLEGIO INSTITUTO TECNICO  JUAN DEL CORRAL (IED),URBANA,KR 63 79 87,2409608 / 2503781 /,LUIS ALFONSO RIVERA DUARTE,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,2,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,intdijuandelcorral10@redp.edu.co
2016,BOGOTA,INST HENAO Y ARRUBLA                                                                                ,URBANA,KR 70 G 74 13,5478736,ALBENIO BOLIVAR MONROY,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,rectoria@institutohenaoyarrubla.edu.co -- secretaria@institutohenaoyarrubla.edu.co
2016,BOGOTA,JARD INF LA CASITA DE PINOCHO                                                                       ,URBANA,DG 148 35 34,2743803,MIREYA CASAS RIOS,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-2,EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,JARD INF BILING CHAMAQUITOS                                                                         ,URBANA,KR 10 24 07 SUR,2783724 -- 2728097 -- 2090153,LUZ MARINA FRANCO,CENTRO EDUCATIVO,,,,PREESCOLAR,"MAÑANA,COMPLETA",,,-3,EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,angelitosfrancos@hotmail.com
2016,BOGOTA,LIC  NUEVA BRITALIA                                                                                 ,URBANA,KR 81 H 47 B 17 SUR,4522512,IGNACIO REALPE DAVILA,INSTITUCION EDUCATIVA,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COL LORISMA                                                                                         ,URBANA,KR 46 144 54,2587589 /6483608 ,CONSUELO ESPINOZA LUNA,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5,6,7,8,9,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,LIC DIEGO ANDRES                                                                                    ,URBANA,CL 69 A 70 G 20,2519376 / 4383251 / 4383810                       ,MARLENE DUSSAN GUZMÁN,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,GIMN TUNDAMA                                                                                        ,URBANA,KR 69 I 68 29,2400001 -- 2257507 -- 3014111130,INÉS ELVIRA ESCALLÓN ESCOBAR,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,CAPACIDADES EXCEPCIONALES,"SV-BAJA VISIÓN,SÍNDROME DE DOWN,LIMITACIÓN FISICA (MOVILIDAD),HIPOACUSIA O BAJA AUDICIÓN",INGLÉS,1,,FEDERACIONES,FEDERACIONES,NO APLICA,NO,A,,,g_tundama@hotmail.com -- claudia.tigre@gmail.com
2016,BOGOTA,LIC CHICO CAMPESTRE                                                                                 ,URBANA,CL 221 53 82,6762272 -- 6762249,IVAN MOLANO CAMACHO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,info@liceochicocampestre.edu.co
2016,BOGOTA,COL NUEVA ORLEANS                                                                                   ,RURAL,IND KM 17 VÍA GUAYMARAL  FINCA LA GLORIA,6760623 / 6760887,GUILLERMO HERNANDEZ PRIETO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,B,,,gcnorleans@cibercolegios.com  abweducando@gmail.com                     
2016,BOGOTA,INST BRUNO BETTELHEIN                                                                               ,URBANA,CLL. 49B SUR NO.5-46,5990733 / 7608353                                 ,LUZ GADIS NIÑO LEDESMA,CENTRO EDUCATIVO,AMORÚA,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3",EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,JARD INF EL CASTILLO MAGICO                                                                         ,URBANA,CL 27 SUR 1 A 46,2067281,LUZ MARINA ARANDIA VELANDIA,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jarcasma@starmedia.com
2016,BOGOTA,COLEGIO NUEVO HORIZONTE (IED),"RURAL,URBANA",KR 5 B 189 B 30,6793861 - 6796685,HAROLD RODRIGO MURILLO TOVAR,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA","MAÑANA,TARDE",,ACADÉMICA,"-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE",,"SV-BAJA VISIÓN,DI-COGNITIVO,OTRA DISCAPACIDAD",,4,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,cednvohorizonte1@redp.edu.co
2016,BOGOTA,JARD INF GUARD VILLEMAR                                                                             ,URBANA,CL 19 A 96 B 16,4153105,ANA CECILIA LOPEZ SARMIENTO,CENTRO EDUCATIVO,,,,PREESCOLAR,MAÑANA,,,-3,"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,alissonbnf@hotmail.com
2016,BOGOTA,COL INF MODERNO INGLES                                                                              ,URBANA,TV 41 146 45,2582361,DIANA MARCELA MONROY BUENO,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,LIC CULT MOSQUERA                                                                                   ,URBANA,KR 90 D 42 20 SUR,4540605,ROSAURA BECERRA PALACIOS,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,TARDE",,ACADÉMICA,"0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,"LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL",INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,SI,A,,,secretaria@liceoculturalmosquera.edu.co  --  rosaurabece02@hotmail.es
2016,BOGOTA,GIMN SENDEROS DE LUZ                                                                                ,URBANA,CL 70 C 105 H 12,4345874 / 4400109                                 ,DORA ALBA GOMEZ,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COL TERESITA DE LISIEUX (INST LISIEUX)                                                              ,URBANA,TV 96 B 20 D 51,2986988 - 2670801,HNA SOR MIGDALY MAZO GUZMAN,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,HIPOACUSIA O BAJA AUDICIÓN,INGLÉS,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,rectoria@colegioteresitadelisieux.edu.co colterlisieux@007mundo.com
2016,BOGOTA,LIC INF MI PRIMERA ILUSION                                                                          ,URBANA,KR 1 C ESTE 90 02 SUR,7629038,DORA ESPERANZA GUERRERO,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2",EDUCACIÓN TRADICIONAL,,HIPOACUSIA O BAJA AUDICIÓN,HEBREO,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,COLEGIO DISTRITAL CHARRY (IED),URBANA,KR 109 A 77 A 16,4317330 -- 4317329,EDGAR GALVIS ROMERO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE,FIN DE SEMANA",,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,"LIMITACIÓN FISICA (MOVILIDAD),HIPOACUSIA O BAJA AUDICIÓN",,1,,OFICIAL,OFICIAL,NO APLICA,NO,A,,,colcharry@redp.edu.co
2016,BOGOTA,CENTRO JOHANN KEPLER,URBANA,CL 134 A 147 C 07,5472508-4033623,ANDRES LEONARDO SALAZAR WHITE,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","NOCTURNA,FIN DE SEMANA",,ACADÉMICA,"21,22,23,24,25,26",PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,cjohannkeplersuba@live.com
2016,BOGOTA,JARD INF LOS AMIGOS DE PAULITA (JARD INF LIKYS)                                                     ,URBANA,CL 51 66 A 21,2630070,MARISOL PINZON CARREO,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,EDUCACIÓN TRADICIONAL,,MÚLTIPLE DISCAPACIDAD,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,jardinamigosdepaulita@hotmail.com   amigospaulita@hotmail.com                
2016,BOGOTA,COLEGIO PARROQUIAL SAN ANDRES APOSTOL ,URBANA,TV 68 G 44 31 SUR,2382113,PBRO. PEDRO JOSE RODRIGUEZ BALDION,INSTITUCION EDUCATIVA,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,LIMITACIÓN FISICA (MOVILIDAD),,1,,COMUNIDAD RELIGIOSA,COMUNIDAD RELIGIOSA,NO APLICA,NO,A,,,parroquialsanandres@yahoo.es
2016,BOGOTA,JARD INF MI GATEITO,URBANA,CR 71 BIS #  64C- 61,5425193,EDNA ROSSMARY AGUDELO PENAGOS,CENTRO EDUCATIVO,,,,PREESCOLAR,COMPLETA,,,-3,"PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL",,"TRANSTORNO DEL ESPECTRO AUTISTA,MÚLTIPLE DISCAPACIDAD",,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
2016,BOGOTA,LIC PSICOPEDAG NUEVA CASTILLA                                                                       ,URBANA,CL 9 78 C 03,2049799 / 4114020                                 ,NUBIA ROBAYO,INSTITUCION EDUCATIVA,,,,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",COMPLETA,,ACADÉMICA,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",EDUCACIÓN TRADICIONAL,,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceo.castilla@yahoo.com
2016,BOGOTA,LICEO CAMPESTRE FREINET DEL NORTE,URBANA,KR 90 147 B 81,3003019283,FREDY ALEXANDER PINZON,CENTRO EDUCATIVO,,,,"PREESCOLAR,BÁSICA PRIMARIA",COMPLETA,,,"-2,-1,0,1,2,3,4,5",EDUCACIÓN TRADICIONAL,,,,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,liceocampestre2009@hotmail.com
2016,BOGOTA,CENT DE EDUC FORMAL ROBERT HOOKE                                                                    ,URBANA,KR 19 44 55 SUR,2794264,PEDRO PASTOR CARDENAS,CENTRO EDUCATIVO,,,,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,FIN DE SEMANA",,ACADÉMICA,"7,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL",,,INGLÉS,1,,PERSONA NATURAL,PERSONA NATURAL,NO APLICA,NO,A,,,
